code,district_code,regency_code,province_code,name
1102142004,110214,1102,11,"Lawe Sumur"
1102142005,110214,1102,11,"Lawe Sumur Baru"
1102142006,110214,1102,11,"Kute Lesung"
1102142007,110214,1102,11,Berandang
1102142008,110214,1102,11,"Kute Bunin"
1102142009,110214,1102,11,"Buah Pala"
1102142010,110214,1102,11,Panosan
1102142011,110214,1102,11,"Lawe Pasaran Tengku Mbelin"
1102142012,110214,1102,11,"Terutung Megahke MBakhu"
1102142013,110214,1102,11,"Kisam Lestari"
1102142014,110214,1102,11,"Kisam Kute Rambe"
1102142015,110214,1102,11,"Lawe Polak"
1102142016,110214,1102,11,"Lawes Sumur Sepakat"
1102142017,110214,1102,11,"Setia Baru"
1102142018,110214,1102,11,"Teger Miko"
1102152001,110215,1102,11,"Salim Pinim I"
1102152002,110215,1102,11,"Jambur Damar"
1102152003,110215,1102,11,"Alur Langsat"
1102152004,110215,1102,11,"Rambah Sayang"
1102152006,110215,1102,11,"Rumah Luar"
1102152007,110215,1102,11,"Tenembak Alas"
1102152008,110215,1102,11,"Lawe Tungkal"
1102152009,110215,1102,11,"Salim Pinim II"
1102152010,110215,1102,11,"Jambukh Pekhmate"
1102152011,110215,1102,11,"Khutung Mbelang"
1102152012,110215,1102,11,"Timang Rasa"
1102152013,110215,1102,11,"Stambul Jaya"
1102152014,110215,1102,11,"Alur Nangke"
1102152015,110215,1102,11,"Kute Mejile"
1102162001,110216,1102,11,"Bintang Alga Musara"
1102162002,110216,1102,11,"Bintang Bukit Indah"
1102162003,110216,1102,11,"Tanjung Sari"
1102162004,110216,1102,11,"Bun-bun Alas"
1102162005,110216,1102,11,"Naga Timbul"
1102162006,110216,1102,11,"Gunung Pak-Pak"
1102162007,110216,1102,11,"Bukit Meriah"
1102162008,110216,1102,11,"Permata Musara"
1102162009,110216,1102,11,"Laut Tawar"
1102162010,110216,1102,11,"Kane Mende"
1102162011,110216,1102,11,"Lawe Sekhakut"
1102162012,110216,1102,11,"Bunbun Indah"
1102162013,110216,1102,11,"Suka Damai"
1102162014,110216,1102,11,"Tuah Kekhine"
1102162015,110216,1102,11,"Punce Nali"
1102162016,110216,1102,11,"Sade Ate"
1102162017,110216,1102,11,"Akhih Majile"
1102162018,110216,1102,11,"Ukhat Peseluk"
1102162019,110216,1102,11,"Tunas Mude"
1102162020,110216,1102,11,"Gaye Sendah"
1102162021,110216,1102,11,"Kute Hakhapen"
1102162022,110216,1102,11,Kompas
1102162023,110216,1102,11,Sepakat
1103012001,110301,1103,11,"Alue Luddin Sa"
1103012002,110301,1103,11,"Alue Luddin Dua"
1103012003,110301,1103,11,"Alue Dalam"
1103012004,110301,1103,11,"Dama Pulo Sa"
1103012005,110301,1103,11,"Dama Pulo Dua"
1103012006,110301,1103,11,"Buket Kulam"
1103012007,110301,1103,11,"Seuneubok Teungoh"
1103012008,110301,1103,11,"Jungka Gajah"
1103012009,110301,1103,11,"Seuneubok Simpang"
1103012010,110301,1103,11,"Matang Pineung"
1103012011,110301,1103,11,"Lhok Geulumpang"
1103012012,110301,1103,11,"Blang Buket"
1103012013,110301,1103,11,"Meunasah Keutapang"
1103012014,110301,1103,11,"Buket Rumia"
1103012015,110301,1103,11,"Alue Gadeng"
1103012016,110301,1103,11,"Kapai Baro"
1103012017,110301,1103,11,"Seuneubok Tuha Sa"
1103012018,110301,1103,11,"Seuneubok Tuha Dua"
1103012019,110301,1103,11,"Seuneubok Buloh"
1103012020,110301,1103,11,"Gaseh Sayang"
1103012021,110301,1103,11,"Alue Lhok"
1103012022,110301,1103,11,"Trieng Gadeng"
1103012023,110301,1103,11,Grong-Grong
1103012024,110301,1103,11,"Matang Geuto"
1103012025,110301,1103,11,"Alue Merbo"
1103012026,110301,1103,11,"Buket Raya"
1103012027,110301,1103,11,"Gampong Keude"
1103012028,110301,1103,11,"Peukan Idi Cut"
1103012029,110301,1103,11,"Gampong Beunot"
1103012030,110301,1103,11,"Seuneubok Baroh"
1103012031,110301,1103,11,"Teupin Drum"
1103012032,110301,1103,11,"Kuala Idi Cut"
1103012034,110301,1103,11,"Seuneubok Aceh"
1103012035,110301,1103,11,"Gampong Baro"
1103012036,110301,1103,11,"Bagok Panah Sa"
1103012037,110301,1103,11,"Bagok Panah Dua"
1103012038,110301,1103,11,"Bagok Panah Lhee"
1103012039,110301,1103,11,"Bagok Panah Peut"
1103012040,110301,1103,11,"Buket Tualang"
1103012041,110301,1103,11,"Keumuneng Sa"
1103012042,110301,1103,11,"Keumuneng Dua"
1103012043,110301,1103,11,"Keumuneng Lhee"
1103012044,110301,1103,11,"Keumuneng Peut"
1103012045,110301,1103,11,"Keumuneng Limong"
1103012046,110301,1103,11,"Meunasah Blang"
1103022001,110302,1103,11,"Blang Keumahang"
1103022002,110302,1103,11,"Blang Jambee"
1103022003,110302,1103,11,Keumuneng
1103022004,110302,1103,11,"Ladang Baro"
1103022005,110302,1103,11,"Buket Panyang"
1103022006,110302,1103,11,"Seuneubok Rambong"
1103022007,110302,1103,11,"Seuneubok Baro"
1103022008,110302,1103,11,"Blang Mideun"
1103022009,110302,1103,11,"Paya Bakong"
1103022010,110302,1103,11,"Teupin Raya"
1103022011,110302,1103,11,"Lhok Rambong"
1103022012,110302,1103,11,"Julok Tunong"
1103022013,110302,1103,11,"Ulee Ateung"
1103022014,110302,1103,11,"Ulee Blang"
1103022015,110302,1103,11,Labuhan
1103022016,110302,1103,11,Naleung
1103022017,110302,1103,11,"Mane Rampak"
1103022018,110302,1103,11,Matang
1103022019,110302,1103,11,"Blang Uyok"
1103022020,110302,1103,11,"Blang Pauh Sa"
1103022021,110302,1103,11,"Blang Pauh Dua"
1103022022,110302,1103,11,"Ulee Tanoh"
1103022023,110302,1103,11,"Keude Kuta Binjei"
1103022024,110302,1103,11,"Bukit Seroja"
1103022025,110302,1103,11,"Kuala Geulumpang"
1103022026,110302,1103,11,"Gampong Baro"
1103022027,110302,1103,11,"Tumpok Teungoh"
1103022028,110302,1103,11,Seumatang
1103022029,110302,1103,11,"Ujong Tunong"
1103022030,110302,1103,11,"Bukit Dindeng"
1103022031,110302,1103,11,"Paya Pasi"
1103022032,110302,1103,11,"Alue Cek Doi"
1103022033,110302,1103,11,"Blang Gleum"
1103022034,110302,1103,11,"Tanjong Tok Blang"
1103022035,110302,1103,11,"Buket Makmu"
1103022036,110302,1103,11,"Lhok Seuntang"
1103022037,110302,1103,11,"Simpang Lhee"
1103032001,110303,1103,11,"Gampong Jawa"
1103032002,110303,1103,11,"Keude Blang"
1103032003,110303,1103,11,"Tanoh Anoe"
1103032004,110303,1103,11,"Kuala Peudawa Puntong"
1103032005,110303,1103,11,"Gampong Aceh"
1103032006,110303,1103,11,"Kuta Blang"
1103032007,110303,1103,11,"Gampong Tanjong"
1103032008,110303,1103,11,"Blang Geulumpang"
1103032009,110303,1103,11,"Meunasah Pu'uk"
1103032010,110303,1103,11,"Bantayan Timu"
1103032011,110303,1103,11,"Keutapang Mameh"
1103032012,110303,1103,11,"Seuneubok Rambong"
1103032013,110303,1103,11,"Kuala Idi"
1103032014,110303,1103,11,"Keude Aceh"
1103032023,110303,1103,11,"Seuneubok Bacee"
1103032029,110303,1103,11,"Titi Baro"
1103032047,110303,1103,11,"Tanjong Kapai"
1103032048,110303,1103,11,"Alue Dua Muka O"
1103032049,110303,1103,11,"Alue Dua Muka S"
1103032050,110303,1103,11,"Ulee Blang"
1103032051,110303,1103,11,"Buket Jok"
1103032052,110303,1103,11,"Buket Meulinteung"
1103032053,110303,1103,11,"Gampong Jalan"
1103032054,110303,1103,11,"Teupin Batee"
1103032055,110303,1103,11,"Buket Langa"
1103032056,110303,1103,11,"Buket Pala"
1103032057,110303,1103,11,"Buket Juara"
1103032058,110303,1103,11,"Seuneubok Tutong"
1103032059,110303,1103,11,"Seuneubok Tuha"
1103032060,110303,1103,11,Sampoimah
1103032061,110303,1103,11,"Dama pulo"
1103032062,110303,1103,11,"Gureb Blang"
1103032064,110303,1103,11,"Gampong Baro"
1103032065,110303,1103,11,"Seuneubok Teungoh P.Puntong"
1103032067,110303,1103,11,"Kuta Lawah"
1103042001,110304,1103,11,"Jambo Labu"
1103042002,110304,1103,11,"Alue Canang"
1103042003,110304,1103,11,"Alue Drien"
1103042004,110304,1103,11,"Buket Tiga"
1103042005,110304,1103,11,Benteng
1103042006,110304,1103,11,"Afeling II Bukit"
1103042007,110304,1103,11,"Keumuneng Hulu"
1103042008,110304,1103,11,Peutow
1103042009,110304,1103,11,"Alue Buloh"
1103042010,110304,1103,11,"Alue Teh"
1103042011,110304,1103,11,"Paya Rambong"
1103042012,110304,1103,11,"Alue Gadeng SA"
1103042013,110304,1103,11,"Paya Tampah"
1103042014,110304,1103,11,"Paya Bili Dua"
1103042015,110304,1103,11,"Paya Bili Sa"
1103042016,110304,1103,11,"Paya Peulawi"
1103042017,110304,1103,11,"Keude Birem"
1103042018,110304,1103,11,Bayeun
1103042019,110304,1103,11,Aramiyah
1103042020,110304,1103,11,"Blang Tualang"
1103042021,110304,1103,11,"Buket Seuleumak"
1103042022,110304,1103,11,"Birem Rayeuk"
1103042023,110304,1103,11,"Alue Gadeng"
1103042024,110304,1103,11,"Alue Gadeng Dua"
1103042025,110304,1103,11,"Alue Sentang"
1103042026,110304,1103,11,"Merbou Dua"
1103042027,110304,1103,11,"Alue Nyamoek"
1103052001,110305,1103,11,Lokop
1103052002,110305,1103,11,Terujak
1103052003,110305,1103,11,Tualang
1103052004,110305,1103,11,Leles
1103052005,110305,1103,11,"Ujung Karang"
1103052006,110305,1103,11,Nalon
1103052007,110305,1103,11,Jering
1103052008,110305,1103,11,Loot
1103052009,110305,1103,11,"Seku Alan"
1103052010,110305,1103,11,Sunti
1103052011,110305,1103,11,"Umah Taring"
1103052012,110305,1103,11,Bunin
1103052013,110305,1103,11,Sembuang
1103052014,110305,1103,11,Seuleumak
1103052015,110305,1103,11,Mesir
1103052016,110305,1103,11,Rampah
1103052022,110305,1103,11,"Arul Durin"
1103062001,110306,1103,11,"Keude Bagok Sa"
1103062002,110306,1103,11,"Keude Bagok Dua"
1103062003,110306,1103,11,"Asan Tanjong"
1103062004,110306,1103,11,Bantayan
1103062005,110306,1103,11,"Matang Seuleumak"
1103062006,110306,1103,11,"Teupin Pukat"
1103062007,110306,1103,11,"Matang Neuheun"
1103062008,110306,1103,11,"Kuala Bagok"
1103062009,110306,1103,11,"Meunasah Teungoh"
1103062010,110306,1103,11,"Medang Ara"
1103062011,110306,1103,11,Peulawi
1103062012,110306,1103,11,"Baroh Bugeng"
1103062013,110306,1103,11,"Seumatang Aron"
1103062014,110306,1103,11,"Blang Panjou"
1103062025,110306,1103,11,"Pulo U"
1103062026,110306,1103,11,"Cot Asan"
1103062027,110306,1103,11,"Paya Enjee"
1103062028,110306,1103,11,"Seuleumak Muda"
1103062029,110306,1103,11,"Matang Panyang"
1103062030,110306,1103,11,"Meunasah Hagu"
1103062031,110306,1103,11,"Matang Kunyet"
1103062032,110306,1103,11,"Buket Panjou"
1103062033,110306,1103,11,"Buket Meurak"
1103062034,110306,1103,11,"Buket Panyang"
1103062035,110306,1103,11,"Seuneubok Dalam"
1103062036,110306,1103,11,"Gampong Mesjid"
1103062037,110306,1103,11,"Alue Siwah Serdang"
1103062038,110306,1103,11,"Gampong Lhee"
1103062039,110306,1103,11,Beurandang
1103062040,110306,1103,11,"Gampong Jalan"
1103062041,110306,1103,11,"Seuneubok Rambong"
1103072001,110307,1103,11,"Pasir Putih"
1103072002,110307,1103,11,Tualang
1103072003,110307,1103,11,"Keude Peureulak"
1103072004,110307,1103,11,Leuge
1103072005,110307,1103,11,"Uteun Dama"
1103072006,110307,1103,11,Punti
1103072007,110307,1103,11,"Alue Dua Paya Gajah"
1103072008,110307,1103,11,"Blang Bitra"
1103072009,110307,1103,11,"Kuala Bugak"
1103072010,110307,1103,11,"Paya Lipah"
1103072011,110307,1103,11,"Seumatang Muda Itam"
1103072012,110307,1103,11,"Lhok Dalam"
1103072013,110307,1103,11,"Beusa Meuranoe"
1103072014,110307,1103,11,"Bangka Rimung"
1103072015,110307,1103,11,"Tanoh Rata"
1103072016,110307,1103,11,Bandrong
1103072017,110307,1103,11,"Blang Balok"
1103072018,110307,1103,11,"Cot Muda Itam"
1103072019,110307,1103,11,Keumuneng
1103072020,110307,1103,11,"Kuala Leuge"
1103072021,110307,1103,11,"Balee Buya"
1103072022,110307,1103,11,"Alue Nibong"
1103072023,110307,1103,11,"Seuneubok Peusangan"
1103072024,110307,1103,11,"Seuneubok Aceh"
1103072025,110307,1103,11,"Seuneubok Pidie"
1103072026,110307,1103,11,"Dama Tutong"
1103072027,110307,1103,11,"Matang Gleum"
1103072028,110307,1103,11,"Lubok Pempeng"
1103072029,110307,1103,11,"Buket Pala"
1103072030,110307,1103,11,"Paya Kalui"
1103072031,110307,1103,11,"Cek Mbon"
1103072032,110307,1103,11,"Paya Meuligou"
1103072033,110307,1103,11,"Blang Simpo"
1103072034,110307,1103,11,"Blang Batee"
1103072035,110307,1103,11,"Matang Peulawi"
1103072036,110307,1103,11,"Cot Geulumpang"
1103072037,110307,1103,11,"Alue Rambong"
1103072038,110307,1103,11,"Cot Keh"
1103082001,110308,1103,11,Bayeun
1103082002,110308,1103,11,"Rantau Panjang"
1103082003,110308,1103,11,"Alue Raya"
1103082004,110308,1103,11,"Alue Kumba"
1103082005,110308,1103,11,"Seuneubok Dalam"
1103082006,110308,1103,11,"Alue Seuleumak"
1103082007,110308,1103,11,"Sarah Kayee"
1103082008,110308,1103,11,"Damar Siput"
1103082009,110308,1103,11,"Simpang Peut"
1103082010,110308,1103,11,"Simpang Aneuh"
1103082011,110308,1103,11,"Alue Punti"
1103082012,110308,1103,11,"Alue Kaul"
1103082013,110308,1103,11,"Sarah Teube"
1103082014,110308,1103,11,"Alue Tuwi"
1103092001,110309,1103,11,Peulalu
1103092002,110309,1103,11,"Nicah Awe"
1103092003,110309,1103,11,"Alue Buloh Sa"
1103092004,110309,1103,11,"Alue Buloh Dua"
1103092005,110309,1103,11,"Teupin Breuh"
1103092006,110309,1103,11,"Matang Rayeuk"
1103092007,110309,1103,11,"Matang Kumbang"
1103092008,110309,1103,11,"Blang Nie"
1103092010,110309,1103,11,Bantayan
1103092011,110309,1103,11,"Matang Weng"
1103092012,110309,1103,11,"Alue Mulieng"
1103092013,110309,1103,11,"Pucok Alue Dua"
1103092014,110309,1103,11,"Gampong Blang"
1103092015,110309,1103,11,"Keude Tuha"
1103092016,110309,1103,11,"Kuala Simpang Ulim"
1103092017,110309,1103,11,"Lampoh Rayeuk"
1103092018,110309,1103,11,"Teupin Mamplam"
1103092019,110309,1103,11,"Titi Baroh"
1103092020,110309,1103,11,"Pucok Alue Sa"
1103092021,110309,1103,11,"Pucok Alue Barat"
1103092022,110309,1103,11,Arakundo
1103092023,110309,1103,11,"Gampong Baro"
1103092024,110309,1103,11,"Matang Seupeng"
1103102001,110310,1103,11,"Paya Unou"
1103102002,110310,1103,11,"Seuneubok Johan"
1103102003,110310,1103,11,"Seuneubok Baro"
1103102004,110310,1103,11,"Pulo Blang"
1103102005,110310,1103,11,"Blang Barom"
1103102006,110310,1103,11,"Seuneubok Dalam"
1103102007,110310,1103,11,"Seuleumak Muda"
1103102008,110310,1103,11,"Bhom Lama"
1103102009,110310,1103,11,"Pasi Puteh"
1103102010,110310,1103,11,"Alue Dua"
1103102011,110310,1103,11,"Buket Pala"
1103102012,110310,1103,11,"Mata Ie"
1103102013,110310,1103,11,"Alue Udep"
1103102014,110310,1103,11,Seumali
1103102015,110310,1103,11,"Punti Payong"
1103102016,110310,1103,11,"Paya Palas"
1103102017,110310,1103,11,Tampak
1103102018,110310,1103,11,Kliet
1103102019,110310,1103,11,"Alue Geunteng"
1103102020,110310,1103,11,Pertamina
1103102021,110310,1103,11,"Alue Batee"
1103102022,110310,1103,11,Beurandang
1103102024,110310,1103,11,"Seumanah Jaya"
1103112001,110311,1103,11,"Blang Seunong"
1103112002,110311,1103,11,"Suka Damai"
1103112003,110311,1103,11,"Pante Labu"
1103112004,110311,1103,11,"Pante Rambong"
1103112005,110311,1103,11,"Alue Ie Mirah"
1103112006,110311,1103,11,"Seuneubok Tuha"
1103112007,110311,1103,11,"Seuneubok Saboh"
1103112008,110311,1103,11,"Buket Kareung"
1103112009,110311,1103,11,"Buket Bata"
1103112010,110311,1103,11,"Meunasah Tunong"
1103112011,110311,1103,11,"Meunasah Teungoh"
1103112012,110311,1103,11,"Keude Baro"
1103112013,110311,1103,11,"Matang Perlak"
1103112014,110311,1103,11,Grong-grong
1103112015,110311,1103,11,"Matang Kruet"
1103112016,110311,1103,11,"Meunasah Leubok"
1103112017,110311,1103,11,"Pante Panah"
1103112018,110311,1103,11,"Paya Demam Sa"
1103112019,110311,1103,11,"Paya Demam Dua"
1103112020,110311,1103,11,"Paya Demam Lhee"
1103112021,110311,1103,11,"Matang Pudeng"
1103112022,110311,1103,11,"Putoh Sa"
1103112023,110311,1103,11,"Putoh Dua"
1103112024,110311,1103,11,"Sah Raja"
1103112025,110311,1103,11,Sijudo
1103122001,110312,1103,11,Madat
1103122002,110312,1103,11,"Matang Keupula Sa"
1103122003,110312,1103,11,"Matang Keupula Dua"
1103122004,110312,1103,11,"Matang Keupula Lhee"
1103122005,110312,1103,11,"Ulee Ateung"
1103122006,110312,1103,11,"Blang Ubit"
1103122007,110312,1103,11,"Matang Guru"
1103122008,110312,1103,11,"Pantee Bayam"
1103122009,110312,1103,11,"Meunasah Asan"
1103122010,110312,1103,11,"Meunasah Tingkeum"
1103122011,110312,1103,11,"Lueng Dua"
1103122012,110312,1103,11,"Lueng Peut"
1103122013,110312,1103,11,"Paya Demam Peut"
1103122014,110312,1103,11,"Abeuk Geulanteu"
1103122015,110312,1103,11,"Rambong Lop"
1103122016,110312,1103,11,"Tanjong Ara"
1103122017,110312,1103,11,"Matang Jrok"
1103122018,110312,1103,11,"Paya Naden"
1103122019,110312,1103,11,"Tanjong Minjei"
1103122020,110312,1103,11,"Pante Merbo"
1103122021,110312,1103,11,"Blang Awe"
1103122022,110312,1103,11,Bintah
1103122023,110312,1103,11,"Seuneubok Pidie"
1103122024,110312,1103,11,"Blang Andam"
1103122025,110312,1103,11,"Matang Nibong"
1103122026,110312,1103,11,"Lueng Sa"
1103132001,110313,1103,11,"Seuneubok Bayu"
1103132002,110313,1103,11,"Alue Ie Itam"
1103132003,110313,1103,11,"Blang Nisan"
1103132004,110313,1103,11,"Bandar Baro"
1103132005,110313,1103,11,"Alue Patong"
1103132006,110313,1103,11,"Alue Ie Mirah"
1103132007,110313,1103,11,"Suka Makmur"
1103132008,110313,1103,11,"Jambo Balee"
1103132009,110313,1103,11,"Jambo Lubok"
1103132010,110313,1103,11,"Seuneubok Cina"
1103132011,110313,1103,11,"Pelita Sagop Jaya"
1103132012,110313,1103,11,"Perkebunan Julok Rayeuk Selatan"
1103132013,110313,1103,11,"Perkebunan Julok Rayeuk Utara"
1103142001,110314,1103,11,"Seuneubok Buloh"
1103142002,110314,1103,11,"Seuneubok Baro"
1103142003,110314,1103,11,"Seuneubok Meureudu"
1103142004,110314,1103,11,"Seuneubok Teupin Panah"
1103142005,110314,1103,11,"Teupin Panah"
1103142006,110314,1103,11,"Gampong Keumuneng"
1103142007,110314,1103,11,"Keude Keumuneng"
1103142008,110314,1103,11,"Keumuneng Lhok"
1103142009,110314,1103,11,"Paya Awee"
1103142010,110314,1103,11,"Paya Gaboh"
1103142011,110314,1103,11,"Padang Kasah"
1103142012,110314,1103,11,"Buket Teukuh"
1103142013,110314,1103,11,"Buket Pu'uk"
1103142014,110314,1103,11,"Blang Minjei"
1103142015,110314,1103,11,"Alue Kumbang A"
1103142016,110314,1103,11,"Alue Kumbang M"
1103142017,110314,1103,11,"Alue Lhok"
1103142018,110314,1103,11,"Seuneubok Buya"
1103142019,110314,1103,11,"Seuneubok Drien"
1103142020,110314,1103,11,"Bantayan Barat"
1103142021,110314,1103,11,"Blang Guci"
1103142022,110314,1103,11,"Buket Rumiya"
1103142023,110314,1103,11,"Seuneubok Punti"
1103142024,110314,1103,11,"Seuneubok Jalan"
1103142025,110314,1103,11,"Seuneubok Dalam"
1103152001,110315,1103,11,"Jalan Dua"
1103152002,110315,1103,11,"Jambo Reuhat"
1103152003,110315,1103,11,"Seuneubok Benteng"
1103152004,110315,1103,11,"Seuneubok Pango"
1103152005,110315,1103,11,"Seuneubok Simpang"
1103152006,110315,1103,11,"Seuneubok Kandang"
1103152007,110315,1103,11,"Ulee Jalan"
1103152008,110315,1103,11,"Uram Jalan"
1103152009,110315,1103,11,"Seuneubok Bayu"
1103152010,110315,1103,11,"Blang Rambong"
1103152011,110315,1103,11,"Buket Drien"
1103152012,110315,1103,11,"Panton Rayeuk A"
1103152013,110315,1103,11,"Panton Rayeuk B"
1103152014,110315,1103,11,"Panton Rayeuk M"
1103152015,110315,1103,11,"Panton Rayeuk T"
1103152016,110315,1103,11,"Paya Laman"
1103162001,110316,1103,11,"Gampong Keude"
1103162002,110316,1103,11,"Meunasah Krueng"
1103162003,110316,1103,11,"Kuta Baro"
1103162004,110316,1103,11,"Alue Batee"
1103162005,110316,1103,11,"Matang Rayeuk"
1103162006,110316,1103,11,"Paya Bili Dua"
1103162007,110316,1103,11,"Alue Ie Itam"
1103162008,110316,1103,11,"Asan Rampak"
1103162009,110316,1103,11,"Gampong Kuala"
1103162010,110316,1103,11,"Paya Dua"
1103162011,110316,1103,11,"Seuneubok Teungoh"
1103162012,110316,1103,11,"Buket Kuta"
1103162013,110316,1103,11,"Sama Dua"
1103162014,110316,1103,11,"Blang Kuta"
1103162015,110316,1103,11,"Blang Buket"
1103162016,110316,1103,11,"Seuneubok Peunteut"
1103162017,110316,1103,11,"Paya Bili Sa"
1103172001,110317,1103,11,"Babah Krueng"
1103172002,110317,1103,11,"Kruet Lintang"
1103172003,110317,1103,11,Jengki
1103172004,110317,1103,11,"Buket Meriam"
1103172005,110317,1103,11,"Alue Gureb"
1103172006,110317,1103,11,"Seuneubok Teupin"
1103172007,110317,1103,11,"Seuneubok Teungoh"
1103172008,110317,1103,11,"Alue Bugeng"
1103172009,110317,1103,11,"Seuneubok Punti"
1103172010,110317,1103,11,"Seumatang Keude"
1103172011,110317,1103,11,"Seuneubok Jalan"
1103172012,110317,1103,11,"Seuneubok Paya"
1103172013,110317,1103,11,"Alue Tho"
1103172014,110317,1103,11,"Seuneubok Rawang"
1103172015,110317,1103,11,"Alue Bu Alue Nireh"
1103172016,110317,1103,11,"Seuneubok Dalam"
1103172017,110317,1103,11,"Seuneubok Lapang"
1103172018,110317,1103,11,"Gelanggang Meurak"
1103172019,110317,1103,11,"Alue Bu Alue Lhok"
1103172020,110317,1103,11,"Tualang Pateng"
1103182001,110318,1103,11,"Beusa Seberang"
1103182002,110318,1103,11,"Mon Geudong"
1103182003,110318,1103,11,"Paya Seungat"
1103182004,110318,1103,11,Teumpeun
1103182005,110318,1103,11,"Alue Bu Tuha"
1103182006,110318,1103,11,"Alue Bu Jalan"
1103182007,110318,1103,11,"Tanjong Tualang"
1103182008,110318,1103,11,Beringen
1103182009,110318,1103,11,"Kebon Tempeun"
1103182010,110318,1103,11,"Paya Gajah"
1103182011,110318,1103,11,Kabu
1103182012,110318,1103,11,"Paya Biek"
1103182013,110318,1103,11,"Beusa Baroh"
1103182014,110318,1103,11,"Alue Bu Jalan Baroh"
1103182015,110318,1103,11,"Alue Bu Tunong"
1103192001,110319,1103,11,"Alue Rangan"
1103192002,110319,1103,11,"Geulumpang Payong"
1103192003,110319,1103,11,"Labuhan Keudee"
1103192004,110319,1103,11,"Buket Seulamat"
1103192005,110319,1103,11,"Buket Drien"
1103192006,110319,1103,11,"Alue Itam"
1103192007,110319,1103,11,"Paya Keutapang"
1103192008,110319,1103,11,"Gajah Mentah"
1103192009,110319,1103,11,"Seuneubok Pase"
1103192010,110319,1103,11,"Seuneubok Aceh"
1103192011,110319,1103,11,"Krueng Lingka"
1103192012,110319,1103,11,"Sungai Simpang"
